transaction_id,timestamp,amount,status,reason,branch_id,city
TXNDEL40080,2025-04-05 10:18:00,2129.3,FAILED,Network Error,BR_DEL_04,Delhi
TXNDEL40081,2025-04-04 19:53:00,4745.13,SUCCESS,,BR_DEL_04,Delhi
TXNDEL40082,2025-04-06 14:26:00,2485.21,SUCCESS,,BR_DEL_04,Delhi
TXNDEL40083,2025-04-04 09:13:00,299.49,FAILED,Authentication Failed,BR_DEL_04,Delhi
TXNDEL40084,2025-04-06 00:42:00,1702.47,FAILED,Invalid PIN,BR_DEL_04,Delhi
TXNDEL40085,2025-04-03 09:37:00,1093.87,SUCCESS,,BR_DEL_04,Delhi
TXNDEL40086,2025-04-05 07:19:00,3854.18,FAILED,Authentication Failed,BR_DEL_04,Delhi
TXNDEL40087,2025-04-02 13:31:00,1698.89,FAILED,Network Error,BR_DEL_04,Delhi
TXNDEL40088,2025-04-04 14:44:00,3360.61,FAILED,Authentication Failed,BR_DEL_04,Delhi
TXNDEL40089,2025-04-06 11:25:00,1701.97,FAILED,Network Error,BR_DEL_04,Delhi
TXNDEL40090,2025-04-06 22:48:00,1641.01,SUCCESS,,BR_DEL_04,Delhi
TXNDEL40091,2025-04-07 21:36:00,3531.38,FAILED,Authentication Failed,BR_DEL_04,Delhi
TXNDEL40092,2025-04-02 03:20:00,1529.76,FAILED,Insufficient Funds,BR_DEL_04,Delhi
TXNDEL40093,2025-04-04 01:15:00,4141.68,SUCCESS,,BR_DEL_04,Delhi
TXNDEL40094,2025-04-04 18:39:00,2531.27,FAILED,Card Expired,BR_DEL_04,Delhi
TXNDEL40095,2025-04-06 11:15:00,1359.35,SUCCESS,,BR_DEL_04,Delhi
TXNDEL40096,2025-04-06 13:58:00,3801.49,SUCCESS,,BR_DEL_04,Delhi
TXNDEL40097,2025-04-06 10:22:00,2115.63,FAILED,Authentication Failed,BR_DEL_04,Delhi
TXNDEL40098,2025-04-03 00:43:00,2919.47,SUCCESS,,BR_DEL_04,Delhi
TXNDEL40099,2025-04-02 04:40:00,2136.39,FAILED,Authentication Failed,BR_DEL_04,Delhi
