transaction_id,timestamp,amount,status,reason,branch_id,city
TXNDEL10028,2025-04-02 22:24:00,4644.34,FAILED,Account Closed,BR_DEL_01,Delhi
TXNDEL10035,2025-04-06 09:11:00,4711.71,FAILED,Account Closed,BR_DEL_01,Delhi
TXNDEL10047,2025-04-07 05:57:00,3282.85,FAILED,Account Closed,BR_DEL_01,Delhi
TXNDEL10073,2025-04-07 00:07:00,2339.49,FAILED,Account Closed,BR_DEL_01,Delhi
TXNDEL10081,2025-04-02 15:54:00,4459.59,FAILED,Account Closed,BR_DEL_01,Delhi
TXNDEL20008,2025-04-06 09:06:00,2644.65,FAILED,Account Closed,BR_DEL_02,Delhi
TXNDEL20013,2025-04-02 18:26:00,2103.33,FAILED,Account Closed,BR_DEL_02,Delhi
TXNDEL20033,2025-04-01 16:09:00,3165.57,FAILED,Account Closed,BR_DEL_02,Delhi
TXNDEL20040,2025-04-02 05:27:00,492.91,FAILED,Account Closed,BR_DEL_02,Delhi
TXNDEL20050,2025-04-07 08:46:00,929.37,FAILED,Account Closed,BR_DEL_02,Delhi
TXNDEL20069,2025-04-06 06:47:00,4689.29,FAILED,Account Closed,BR_DEL_02,Delhi
TXNDEL20073,2025-04-05 00:57:00,4519.58,FAILED,Account Closed,BR_DEL_02,Delhi
TXNDEL30011,2025-04-04 19:18:00,3949.34,FAILED,Account Closed,BR_DEL_03,Delhi
TXNDEL30024,2025-04-05 22:25:00,1971.87,FAILED,Account Closed,BR_DEL_03,Delhi
TXNDEL30027,2025-04-02 13:41:00,489.91,FAILED,Account Closed,BR_DEL_03,Delhi
TXNDEL30036,2025-04-06 16:11:00,714.78,FAILED,Account Closed,BR_DEL_03,Delhi
TXNDEL30048,2025-04-04 10:39:00,3579.38,FAILED,Account Closed,BR_DEL_03,Delhi
TXNDEL30054,2025-04-06 00:10:00,1058.19,FAILED,Account Closed,BR_DEL_03,Delhi
TXNDEL30056,2025-04-02 01:50:00,1184.15,FAILED,Account Closed,BR_DEL_03,Delhi
TXNDEL30067,2025-04-05 21:52:00,1148.39,FAILED,Account Closed,BR_DEL_03,Delhi
TXNDEL30078,2025-04-05 22:55:00,4725.41,FAILED,Account Closed,BR_DEL_03,Delhi
TXNDEL30084,2025-04-02 06:12:00,4775.45,FAILED,Account Closed,BR_DEL_03,Delhi
TXNDEL40019,2025-04-07 21:16:00,1457.9,FAILED,Account Closed,BR_DEL_04,Delhi
TXNDEL40021,2025-04-06 06:38:00,700.53,FAILED,Account Closed,BR_DEL_04,Delhi
TXNDEL40024,2025-04-05 18:37:00,4818.35,FAILED,Account Closed,BR_DEL_04,Delhi
TXNDEL40041,2025-04-05 12:46:00,2152.63,FAILED,Account Closed,BR_DEL_04,Delhi
TXNDEL40043,2025-04-01 23:37:00,2866.96,FAILED,Account Closed,BR_DEL_04,Delhi
TXNDEL40057,2025-04-03 01:24:00,1245.46,FAILED,Account Closed,BR_DEL_04,Delhi
TXNDEL40058,2025-04-01 11:57:00,1810.94,FAILED,Account Closed,BR_DEL_04,Delhi
TXNDEL40061,2025-04-05 12:14:00,373.89,FAILED,Account Closed,BR_DEL_04,Delhi
TXNDEL40077,2025-04-06 14:54:00,1209.64,FAILED,Account Closed,BR_DEL_04,Delhi
TXNDEL50009,2025-04-06 14:56:00,4973.5,FAILED,Account Closed,BR_DEL_05,Delhi
TXNDEL50053,2025-04-03 13:01:00,3047.68,FAILED,Account Closed,BR_DEL_05,Delhi
TXNDEL50064,2025-04-01 09:51:00,2043.45,FAILED,Account Closed,BR_DEL_05,Delhi
TXNDEL50068,2025-04-06 09:59:00,293.57,FAILED,Account Closed,BR_DEL_05,Delhi
TXNDEL50072,2025-04-01 20:55:00,3199.71,FAILED,Account Closed,BR_DEL_05,Delhi
TXNMUM10001,2025-04-03 08:48:00,1237.27,FAILED,Account Closed,BR_MUM_01,Mumbai
TXNMUM10013,2025-04-02 19:46:00,2895.48,FAILED,Account Closed,BR_MUM_01,Mumbai
TXNMUM10020,2025-04-07 11:49:00,3342.76,FAILED,Account Closed,BR_MUM_01,Mumbai
TXNMUM10064,2025-04-04 11:59:00,1313.42,FAILED,Account Closed,BR_MUM_01,Mumbai
TXNMUM10071,2025-04-07 19:02:00,2977.37,FAILED,Account Closed,BR_MUM_01,Mumbai
TXNMUM10073,2025-04-03 21:40:00,4048.66,FAILED,Account Closed,BR_MUM_01,Mumbai
TXNMUM10077,2025-04-02 15:44:00,4299.61,FAILED,Account Closed,BR_MUM_01,Mumbai
TXNMUM10090,2025-04-03 03:41:00,1024.64,FAILED,Account Closed,BR_MUM_01,Mumbai
TXNMUM20015,2025-04-03 01:39:00,475.16,FAILED,Account Closed,BR_MUM_02,Mumbai
TXNMUM20022,2025-04-01 06:05:00,2894.22,FAILED,Account Closed,BR_MUM_02,Mumbai
TXNMUM20027,2025-04-07 16:55:00,4223.72,FAILED,Account Closed,BR_MUM_02,Mumbai
TXNMUM20029,2025-04-05 09:22:00,4062.14,FAILED,Account Closed,BR_MUM_02,Mumbai
TXNMUM20045,2025-04-01 17:06:00,3214.34,FAILED,Account Closed,BR_MUM_02,Mumbai
TXNMUM20053,2025-04-03 19:23:00,1070.42,FAILED,Account Closed,BR_MUM_02,Mumbai
TXNMUM20063,2025-04-03 02:25:00,4388.71,FAILED,Account Closed,BR_MUM_02,Mumbai
TXNMUM20065,2025-04-04 13:37:00,4560.3,FAILED,Account Closed,BR_MUM_02,Mumbai
TXNMUM20068,2025-04-03 19:41:00,2843.93,FAILED,Account Closed,BR_MUM_02,Mumbai
TXNMUM20076,2025-04-03 20:10:00,4788.47,FAILED,Account Closed,BR_MUM_02,Mumbai
TXNMUM20077,2025-04-02 07:17:00,2900.54,FAILED,Account Closed,BR_MUM_02,Mumbai
TXNMUM20082,2025-04-01 18:39:00,2918.34,FAILED,Account Closed,BR_MUM_02,Mumbai
TXNMUM20093,2025-04-03 14:46:00,1909.45,FAILED,Account Closed,BR_MUM_02,Mumbai
TXNMUM30028,2025-04-05 09:32:00,1143.78,FAILED,Account Closed,BR_MUM_03,Mumbai
TXNMUM30046,2025-04-06 22:26:00,1350.8,FAILED,Account Closed,BR_MUM_03,Mumbai
TXNMUM30055,2025-04-07 03:17:00,4336.72,FAILED,Account Closed,BR_MUM_03,Mumbai
TXNMUM30079,2025-04-02 09:42:00,1839.46,FAILED,Account Closed,BR_MUM_03,Mumbai
TXNMUM30087,2025-04-03 09:25:00,1136.22,FAILED,Account Closed,BR_MUM_03,Mumbai
TXNMUM30092,2025-04-01 17:38:00,246.87,FAILED,Account Closed,BR_MUM_03,Mumbai
TXNMUM30094,2025-04-04 18:46:00,4685.22,FAILED,Account Closed,BR_MUM_03,Mumbai
TXNMUM40010,2025-04-07 03:17:00,4696.27,FAILED,Account Closed,BR_MUM_04,Mumbai
TXNMUM40016,2025-04-02 19:28:00,1325.72,FAILED,Account Closed,BR_MUM_04,Mumbai
TXNMUM40021,2025-04-02 01:38:00,3197.69,FAILED,Account Closed,BR_MUM_04,Mumbai
TXNMUM40029,2025-04-05 20:00:00,3540.31,FAILED,Account Closed,BR_MUM_04,Mumbai
TXNMUM40031,2025-04-03 08:10:00,2669.18,FAILED,Account Closed,BR_MUM_04,Mumbai
TXNMUM40037,2025-04-01 08:47:00,4890.91,FAILED,Account Closed,BR_MUM_04,Mumbai
TXNMUM40051,2025-04-03 07:50:00,1641.04,FAILED,Account Closed,BR_MUM_04,Mumbai
TXNMUM40067,2025-04-03 03:09:00,2155.35,FAILED,Account Closed,BR_MUM_04,Mumbai
TXNMUM40068,2025-04-05 16:42:00,4427.96,FAILED,Account Closed,BR_MUM_04,Mumbai
TXNMUM40070,2025-04-03 06:01:00,2839.79,FAILED,Account Closed,BR_MUM_04,Mumbai
TXNMUM50005,2025-04-03 07:43:00,4745.77,FAILED,Account Closed,BR_MUM_05,Mumbai
TXNMUM50011,2025-04-06 17:46:00,2323.13,FAILED,Account Closed,BR_MUM_05,Mumbai
TXNMUM50018,2025-04-04 11:24:00,4629.77,FAILED,Account Closed,BR_MUM_05,Mumbai
TXNMUM50022,2025-04-01 16:16:00,466.27,FAILED,Account Closed,BR_MUM_05,Mumbai
TXNMUM50037,2025-04-03 13:44:00,1855.56,FAILED,Account Closed,BR_MUM_05,Mumbai
TXNMUM50041,2025-04-02 11:41:00,153.46,FAILED,Account Closed,BR_MUM_05,Mumbai
TXNMUM50042,2025-04-06 21:03:00,4217.62,FAILED,Account Closed,BR_MUM_05,Mumbai
TXNMUM50050,2025-04-02 10:09:00,3484.87,FAILED,Account Closed,BR_MUM_05,Mumbai
TXNMUM50056,2025-04-04 03:01:00,743.54,FAILED,Account Closed,BR_MUM_05,Mumbai
TXNMUM50057,2025-04-03 05:37:00,1454.23,FAILED,Account Closed,BR_MUM_05,Mumbai
TXNMUM50083,2025-04-05 04:33:00,2575.42,FAILED,Account Closed,BR_MUM_05,Mumbai
TXNMUM50086,2025-04-05 08:39:00,2475.67,FAILED,Account Closed,BR_MUM_05,Mumbai
TXNMUM50093,2025-04-04 11:12:00,529.46,FAILED,Account Closed,BR_MUM_05,Mumbai
TXNBAN10006,2025-04-07 07:13:00,1749.31,FAILED,Authentication Failed,BR_BAN_01,Bangalore
TXNBAN10009,2025-04-05 14:52:00,2553.91,FAILED,Authentication Failed,BR_BAN_01,Bangalore
TXNBAN10013,2025-04-03 15:40:00,983.97,FAILED,Authentication Failed,BR_BAN_01,Bangalore
TXNBAN10026,2025-04-05 00:15:00,3670.68,FAILED,Authentication Failed,BR_BAN_01,Bangalore
TXNBAN10033,2025-04-04 23:41:00,4257.03,FAILED,Authentication Failed,BR_BAN_01,Bangalore
TXNBAN10044,2025-04-06 22:45:00,4231.5,FAILED,Authentication Failed,BR_BAN_01,Bangalore
TXNBAN10055,2025-04-02 02:11:00,2263.58,FAILED,Authentication Failed,BR_BAN_01,Bangalore
TXNBAN10058,2025-04-04 18:13:00,3132.61,FAILED,Authentication Failed,BR_BAN_01,Bangalore
TXNBAN10059,2025-04-03 23:24:00,3979.98,FAILED,Authentication Failed,BR_BAN_01,Bangalore
TXNBAN10079,2025-04-01 10:06:00,2013.34,FAILED,Authentication Failed,BR_BAN_01,Bangalore
TXNBAN10096,2025-04-06 13:06:00,3064.21,FAILED,Authentication Failed,BR_BAN_01,Bangalore
TXNBAN20016,2025-04-07 09:40:00,2915.35,FAILED,Authentication Failed,BR_BAN_02,Bangalore
TXNBAN20032,2025-04-04 23:04:00,4551.75,FAILED,Authentication Failed,BR_BAN_02,Bangalore
TXNBAN20040,2025-04-03 13:45:00,2105.94,FAILED,Authentication Failed,BR_BAN_02,Bangalore
TXNBAN20050,2025-04-07 10:56:00,1451.94,FAILED,Authentication Failed,BR_BAN_02,Bangalore
TXNBAN20055,2025-04-03 23:24:00,3597.73,FAILED,Authentication Failed,BR_BAN_02,Bangalore
TXNBAN20059,2025-04-07 12:35:00,2362.29,FAILED,Authentication Failed,BR_BAN_02,Bangalore
TXNBAN20073,2025-04-03 23:25:00,4835.54,FAILED,Authentication Failed,BR_BAN_02,Bangalore
TXNBAN20083,2025-04-04 11:15:00,1733.3,FAILED,Authentication Failed,BR_BAN_02,Bangalore
TXNBAN20092,2025-04-03 17:58:00,4438.15,FAILED,Authentication Failed,BR_BAN_02,Bangalore
TXNBAN20093,2025-04-02 23:47:00,4326.62,FAILED,Authentication Failed,BR_BAN_02,Bangalore
TXNBAN20097,2025-04-06 18:21:00,1011.51,FAILED,Authentication Failed,BR_BAN_02,Bangalore
TXNBAN30000,2025-04-06 11:07:00,4780.53,FAILED,Authentication Failed,BR_BAN_03,Bangalore
TXNBAN30001,2025-04-01 10:44:00,3013.28,FAILED,Authentication Failed,BR_BAN_03,Bangalore
TXNBAN30017,2025-04-01 07:55:00,161.5,FAILED,Authentication Failed,BR_BAN_03,Bangalore
TXNBAN30021,2025-04-04 08:22:00,2018.22,FAILED,Authentication Failed,BR_BAN_03,Bangalore
TXNBAN30038,2025-04-05 23:02:00,2697.37,FAILED,Authentication Failed,BR_BAN_03,Bangalore
TXNBAN30043,2025-04-01 17:52:00,4890.62,FAILED,Authentication Failed,BR_BAN_03,Bangalore
TXNBAN30057,2025-04-05 06:17:00,376.84,FAILED,Authentication Failed,BR_BAN_03,Bangalore
TXNBAN40007,2025-04-03 13:08:00,4413.43,FAILED,Authentication Failed,BR_BAN_04,Bangalore
TXNBAN40057,2025-04-03 15:02:00,1501.99,FAILED,Authentication Failed,BR_BAN_04,Bangalore
TXNBAN40065,2025-04-05 06:15:00,1015.23,FAILED,Authentication Failed,BR_BAN_04,Bangalore
TXNBAN40067,2025-04-01 20:38:00,1796.17,FAILED,Authentication Failed,BR_BAN_04,Bangalore
TXNBAN40072,2025-04-02 04:16:00,588.31,FAILED,Authentication Failed,BR_BAN_04,Bangalore
TXNBAN40074,2025-04-04 02:27:00,2485.96,FAILED,Authentication Failed,BR_BAN_04,Bangalore
TXNBAN40095,2025-04-04 05:17:00,1408.94,FAILED,Authentication Failed,BR_BAN_04,Bangalore
TXNBAN50000,2025-04-05 12:31:00,1488.02,FAILED,Authentication Failed,BR_BAN_05,Bangalore
TXNBAN50008,2025-04-05 01:20:00,2163.08,FAILED,Authentication Failed,BR_BAN_05,Bangalore
TXNBAN50021,2025-04-03 12:40:00,3838.63,FAILED,Authentication Failed,BR_BAN_05,Bangalore
TXNBAN50022,2025-04-06 14:26:00,567.09,FAILED,Authentication Failed,BR_BAN_05,Bangalore
TXNBAN50032,2025-04-03 08:13:00,4906.22,FAILED,Authentication Failed,BR_BAN_05,Bangalore
TXNBAN50059,2025-04-02 16:18:00,2156.93,FAILED,Authentication Failed,BR_BAN_05,Bangalore
TXNBAN50065,2025-04-01 11:19:00,4466.35,FAILED,Authentication Failed,BR_BAN_05,Bangalore
TXNBAN50086,2025-04-06 12:07:00,3330.95,FAILED,Authentication Failed,BR_BAN_05,Bangalore
TXNBAN50087,2025-04-05 17:21:00,1418.94,FAILED,Authentication Failed,BR_BAN_05,Bangalore
TXNBAN50090,2025-04-07 21:51:00,3594.95,FAILED,Authentication Failed,BR_BAN_05,Bangalore
TXNBAN50099,2025-04-02 17:54:00,4646.01,FAILED,Authentication Failed,BR_BAN_05,Bangalore
TXNDEL10002,2025-04-04 00:26:00,1426.64,FAILED,Authentication Failed,BR_DEL_01,Delhi
TXNDEL10015,2025-04-07 11:52:00,828.08,FAILED,Authentication Failed,BR_DEL_01,Delhi
TXNDEL10022,2025-04-05 12:50:00,1913.31,FAILED,Authentication Failed,BR_DEL_01,Delhi
TXNDEL10038,2025-04-07 03:28:00,2775.51,FAILED,Authentication Failed,BR_DEL_01,Delhi
TXNDEL10056,2025-04-05 05:12:00,3356.19,FAILED,Authentication Failed,BR_DEL_01,Delhi
TXNDEL10068,2025-04-01 05:05:00,4775.47,FAILED,Authentication Failed,BR_DEL_01,Delhi
TXNDEL10084,2025-04-06 17:55:00,2139.44,FAILED,Authentication Failed,BR_DEL_01,Delhi
TXNDEL10085,2025-04-06 16:08:00,1545.0,FAILED,Authentication Failed,BR_DEL_01,Delhi
TXNDEL10087,2025-04-02 18:57:00,369.42,FAILED,Authentication Failed,BR_DEL_01,Delhi
TXNDEL10098,2025-04-03 06:45:00,102.05,FAILED,Authentication Failed,BR_DEL_01,Delhi
TXNDEL20014,2025-04-01 11:26:00,267.85,FAILED,Authentication Failed,BR_DEL_02,Delhi
TXNDEL20042,2025-04-02 21:24:00,2583.2,FAILED,Authentication Failed,BR_DEL_02,Delhi
TXNDEL20054,2025-04-04 12:36:00,2477.84,FAILED,Authentication Failed,BR_DEL_02,Delhi
TXNDEL20064,2025-04-04 02:35:00,3425.43,FAILED,Authentication Failed,BR_DEL_02,Delhi
TXNDEL20080,2025-04-05 09:10:00,965.48,FAILED,Authentication Failed,BR_DEL_02,Delhi
TXNDEL20095,2025-04-07 14:06:00,2216.4,FAILED,Authentication Failed,BR_DEL_02,Delhi
TXNDEL30004,2025-04-05 02:05:00,4517.69,FAILED,Authentication Failed,BR_DEL_03,Delhi
TXNDEL30043,2025-04-02 01:05:00,2714.41,FAILED,Authentication Failed,BR_DEL_03,Delhi
TXNDEL30045,2025-04-04 10:25:00,2554.36,FAILED,Authentication Failed,BR_DEL_03,Delhi
TXNDEL30057,2025-04-04 08:56:00,702.35,FAILED,Authentication Failed,BR_DEL_03,Delhi
TXNDEL30058,2025-04-04 17:05:00,2060.93,FAILED,Authentication Failed,BR_DEL_03,Delhi
TXNDEL30073,2025-04-02 19:13:00,3232.62,FAILED,Authentication Failed,BR_DEL_03,Delhi
TXNDEL40005,2025-04-07 01:04:00,4037.68,FAILED,Authentication Failed,BR_DEL_04,Delhi
TXNDEL40007,2025-04-01 03:26:00,4653.26,FAILED,Authentication Failed,BR_DEL_04,Delhi
TXNDEL40010,2025-04-01 14:47:00,1603.25,FAILED,Authentication Failed,BR_DEL_04,Delhi
TXNDEL40049,2025-04-07 19:03:00,4777.44,FAILED,Authentication Failed,BR_DEL_04,Delhi
TXNDEL40053,2025-04-06 10:46:00,3534.5,FAILED,Authentication Failed,BR_DEL_04,Delhi
TXNDEL40059,2025-04-07 00:37:00,2808.15,FAILED,Authentication Failed,BR_DEL_04,Delhi
TXNDEL40083,2025-04-04 09:13:00,299.49,FAILED,Authentication Failed,BR_DEL_04,Delhi
TXNDEL40086,2025-04-05 07:19:00,3854.18,FAILED,Authentication Failed,BR_DEL_04,Delhi
TXNDEL40088,2025-04-04 14:44:00,3360.61,FAILED,Authentication Failed,BR_DEL_04,Delhi
TXNDEL40091,2025-04-07 21:36:00,3531.38,FAILED,Authentication Failed,BR_DEL_04,Delhi
TXNDEL40097,2025-04-06 10:22:00,2115.63,FAILED,Authentication Failed,BR_DEL_04,Delhi
TXNDEL40099,2025-04-02 04:40:00,2136.39,FAILED,Authentication Failed,BR_DEL_04,Delhi
TXNDEL50001,2025-04-03 00:28:00,3367.79,FAILED,Authentication Failed,BR_DEL_05,Delhi
TXNDEL50002,2025-04-02 11:00:00,3656.27,FAILED,Authentication Failed,BR_DEL_05,Delhi
TXNDEL50014,2025-04-01 20:44:00,3830.35,FAILED,Authentication Failed,BR_DEL_05,Delhi
TXNDEL50020,2025-04-04 14:54:00,2603.56,FAILED,Authentication Failed,BR_DEL_05,Delhi
TXNDEL50058,2025-04-04 15:48:00,686.43,FAILED,Authentication Failed,BR_DEL_05,Delhi
TXNDEL50060,2025-04-07 18:05:00,966.33,FAILED,Authentication Failed,BR_DEL_05,Delhi
TXNDEL50078,2025-04-07 19:59:00,2131.2,FAILED,Authentication Failed,BR_DEL_05,Delhi
TXNDEL50080,2025-04-03 18:21:00,3874.54,FAILED,Authentication Failed,BR_DEL_05,Delhi
TXNDEL50089,2025-04-01 20:46:00,634.3,FAILED,Authentication Failed,BR_DEL_05,Delhi
TXNMUM10002,2025-04-07 06:22:00,4556.89,FAILED,Authentication Failed,BR_MUM_01,Mumbai
TXNMUM10011,2025-04-06 16:22:00,1234.35,FAILED,Authentication Failed,BR_MUM_01,Mumbai
TXNMUM10012,2025-04-05 11:59:00,2210.06,FAILED,Authentication Failed,BR_MUM_01,Mumbai
TXNMUM10021,2025-04-02 11:58:00,1930.9,FAILED,Authentication Failed,BR_MUM_01,Mumbai
TXNMUM10022,2025-04-05 23:25:00,734.76,FAILED,Authentication Failed,BR_MUM_01,Mumbai
TXNMUM10034,2025-04-05 13:30:00,4993.0,FAILED,Authentication Failed,BR_MUM_01,Mumbai
TXNMUM10055,2025-04-06 16:55:00,3131.38,FAILED,Authentication Failed,BR_MUM_01,Mumbai
TXNMUM10068,2025-04-06 06:01:00,1869.28,FAILED,Authentication Failed,BR_MUM_01,Mumbai
TXNMUM10076,2025-04-07 08:11:00,2159.19,FAILED,Authentication Failed,BR_MUM_01,Mumbai
TXNMUM10088,2025-04-06 19:03:00,575.72,FAILED,Authentication Failed,BR_MUM_01,Mumbai
TXNMUM10091,2025-04-01 10:47:00,3045.54,FAILED,Authentication Failed,BR_MUM_01,Mumbai
TXNMUM10099,2025-04-06 06:10:00,1350.73,FAILED,Authentication Failed,BR_MUM_01,Mumbai
TXNMUM20021,2025-04-03 16:14:00,3988.04,FAILED,Authentication Failed,BR_MUM_02,Mumbai
TXNMUM20036,2025-04-06 00:03:00,4494.72,FAILED,Authentication Failed,BR_MUM_02,Mumbai
TXNMUM20037,2025-04-03 07:00:00,3300.54,FAILED,Authentication Failed,BR_MUM_02,Mumbai
TXNMUM20050,2025-04-06 13:02:00,1798.23,FAILED,Authentication Failed,BR_MUM_02,Mumbai
TXNMUM20073,2025-04-01 09:41:00,1776.84,FAILED,Authentication Failed,BR_MUM_02,Mumbai
TXNMUM20079,2025-04-03 08:54:00,1077.81,FAILED,Authentication Failed,BR_MUM_02,Mumbai
TXNMUM20096,2025-04-05 06:23:00,149.03,FAILED,Authentication Failed,BR_MUM_02,Mumbai
TXNMUM30001,2025-04-05 22:52:00,700.24,FAILED,Authentication Failed,BR_MUM_03,Mumbai
TXNMUM30009,2025-04-07 10:13:00,2097.99,FAILED,Authentication Failed,BR_MUM_03,Mumbai
TXNMUM30056,2025-04-06 05:46:00,369.9,FAILED,Authentication Failed,BR_MUM_03,Mumbai
TXNMUM30057,2025-04-05 08:56:00,188.08,FAILED,Authentication Failed,BR_MUM_03,Mumbai
TXNMUM30067,2025-04-05 08:52:00,265.06,FAILED,Authentication Failed,BR_MUM_03,Mumbai
TXNMUM30069,2025-04-05 02:28:00,3159.6,FAILED,Authentication Failed,BR_MUM_03,Mumbai
TXNMUM30078,2025-04-01 12:41:00,3105.75,FAILED,Authentication Failed,BR_MUM_03,Mumbai
TXNMUM30088,2025-04-02 23:07:00,1383.85,FAILED,Authentication Failed,BR_MUM_03,Mumbai
TXNMUM40003,2025-04-02 04:36:00,290.74,FAILED,Authentication Failed,BR_MUM_04,Mumbai
TXNMUM40008,2025-04-05 06:31:00,3002.32,FAILED,Authentication Failed,BR_MUM_04,Mumbai
TXNMUM40022,2025-04-03 17:40:00,3588.93,FAILED,Authentication Failed,BR_MUM_04,Mumbai
TXNMUM40025,2025-04-02 08:03:00,3587.96,FAILED,Authentication Failed,BR_MUM_04,Mumbai
TXNMUM40071,2025-04-07 10:08:00,322.52,FAILED,Authentication Failed,BR_MUM_04,Mumbai
TXNMUM40079,2025-04-01 22:37:00,4710.45,FAILED,Authentication Failed,BR_MUM_04,Mumbai
TXNMUM50051,2025-04-02 08:55:00,3496.34,FAILED,Authentication Failed,BR_MUM_05,Mumbai
TXNMUM50053,2025-04-02 16:31:00,4900.33,FAILED,Authentication Failed,BR_MUM_05,Mumbai
TXNMUM50059,2025-04-07 19:39:00,2358.87,FAILED,Authentication Failed,BR_MUM_05,Mumbai
TXNBAN10012,2025-04-07 05:38:00,2291.86,FAILED,Card Expired,BR_BAN_01,Bangalore
TXNBAN10022,2025-04-06 09:40:00,2012.55,FAILED,Card Expired,BR_BAN_01,Bangalore
TXNBAN10029,2025-04-06 14:30:00,3344.89,FAILED,Card Expired,BR_BAN_01,Bangalore
TXNBAN10036,2025-04-01 08:33:00,3769.58,FAILED,Card Expired,BR_BAN_01,Bangalore
TXNBAN10038,2025-04-03 15:35:00,3539.97,FAILED,Card Expired,BR_BAN_01,Bangalore
TXNBAN10042,2025-04-06 01:18:00,1619.55,FAILED,Card Expired,BR_BAN_01,Bangalore
TXNBAN10054,2025-04-07 21:09:00,1715.27,FAILED,Card Expired,BR_BAN_01,Bangalore
TXNBAN10056,2025-04-03 21:46:00,3860.16,FAILED,Card Expired,BR_BAN_01,Bangalore
TXNBAN10062,2025-04-01 18:24:00,2410.43,FAILED,Card Expired,BR_BAN_01,Bangalore
TXNBAN10091,2025-04-07 02:50:00,1586.93,FAILED,Card Expired,BR_BAN_01,Bangalore
