transaction_id,timestamp,amount,status,reason,branch_id,city
TXNMUM40021,2025-04-02 01:38:00,3197.69,FAILED,Account Closed,BR_MUM_04,Mumbai
TXNMUM40022,2025-04-03 17:40:00,3588.93,FAILED,Authentication Failed,BR_MUM_04,Mumbai
TXNMUM40023,2025-04-02 05:57:00,4963.21,FAILED,Invalid PIN,BR_MUM_04,Mumbai
TXNMUM40024,2025-04-04 16:17:00,4191.28,SUCCESS,,BR_MUM_04,Mumbai
TXNMUM40025,2025-04-02 08:03:00,3587.96,FAILED,Authentication Failed,BR_MUM_04,Mumbai
TXNMUM40026,2025-04-06 00:27:00,413.38,SUCCESS,,BR_MUM_04,Mumbai
TXNMUM40027,2025-04-03 19:23:00,4026.14,FAILED,Card Expired,BR_MUM_04,Mumbai
TXNMUM40028,2025-04-03 14:38:00,3845.86,SUCCESS,,BR_MUM_04,Mumbai
TXNMUM40029,2025-04-05 20:00:00,3540.31,FAILED,Account Closed,BR_MUM_04,Mumbai
TXNMUM40030,2025-04-01 01:47:00,4607.25,FAILED,Card Expired,BR_MUM_04,Mumbai
TXNMUM40031,2025-04-03 08:10:00,2669.18,FAILED,Account Closed,BR_MUM_04,Mumbai
TXNMUM40032,2025-04-06 17:32:00,626.61,SUCCESS,,BR_MUM_04,Mumbai
TXNMUM40033,2025-04-01 17:31:00,795.94,FAILED,Network Error,BR_MUM_04,Mumbai
TXNMUM40034,2025-04-04 23:27:00,4445.62,FAILED,Insufficient Funds,BR_MUM_04,Mumbai
TXNMUM40035,2025-04-02 04:55:00,2081.09,FAILED,Network Error,BR_MUM_04,Mumbai
TXNMUM40036,2025-04-07 23:07:00,3094.65,SUCCESS,,BR_MUM_04,Mumbai
TXNMUM40037,2025-04-01 08:47:00,4890.91,FAILED,Account Closed,BR_MUM_04,Mumbai
TXNMUM40038,2025-04-05 22:56:00,723.02,FAILED,Invalid PIN,BR_MUM_04,Mumbai
TXNMUM40039,2025-04-07 20:36:00,3609.53,SUCCESS,,BR_MUM_04,Mumbai
TXNMUM40040,2025-04-06 15:19:00,203.69,SUCCESS,,BR_MUM_04,Mumbai
TXNMUM40041,2025-04-07 08:39:00,4651.45,SUCCESS,,BR_MUM_04,Mumbai
TXNMUM40042,2025-04-02 13:40:00,3607.27,FAILED,Insufficient Funds,BR_MUM_04,Mumbai
TXNMUM40043,2025-04-03 08:05:00,976.9,FAILED,Network Error,BR_MUM_04,Mumbai
TXNMUM40044,2025-04-07 01:08:00,2013.43,FAILED,Network Error,BR_MUM_04,Mumbai
TXNMUM40045,2025-04-07 11:07:00,1209.63,FAILED,Insufficient Funds,BR_MUM_04,Mumbai
TXNMUM40046,2025-04-06 13:40:00,1633.7,SUCCESS,,BR_MUM_04,Mumbai
TXNMUM40047,2025-04-06 12:05:00,2798.18,SUCCESS,,BR_MUM_04,Mumbai
TXNMUM40048,2025-04-07 12:55:00,863.09,SUCCESS,,BR_MUM_04,Mumbai
TXNMUM40049,2025-04-04 14:12:00,3607.6,FAILED,Insufficient Funds,BR_MUM_04,Mumbai
TXNMUM40050,2025-04-04 13:42:00,841.11,FAILED,Insufficient Funds,BR_MUM_04,Mumbai
TXNMUM40051,2025-04-03 07:50:00,1641.04,FAILED,Account Closed,BR_MUM_04,Mumbai
TXNMUM40052,2025-04-04 03:02:00,1085.27,SUCCESS,,BR_MUM_04,Mumbai
TXNMUM40053,2025-04-03 02:09:00,4690.97,SUCCESS,,BR_MUM_04,Mumbai
TXNMUM40054,2025-04-06 18:15:00,2832.31,FAILED,Card Expired,BR_MUM_04,Mumbai
TXNMUM40055,2025-04-03 02:46:00,2410.52,FAILED,Invalid PIN,BR_MUM_04,Mumbai
TXNMUM40056,2025-04-03 00:23:00,763.82,SUCCESS,,BR_MUM_04,Mumbai
TXNMUM40057,2025-04-07 09:52:00,4238.57,FAILED,Card Expired,BR_MUM_04,Mumbai
TXNMUM40058,2025-04-03 01:02:00,4124.85,SUCCESS,,BR_MUM_04,Mumbai
TXNMUM40059,2025-04-01 02:21:00,240.23,SUCCESS,,BR_MUM_04,Mumbai
TXNMUM40060,2025-04-01 05:36:00,2746.07,FAILED,Insufficient Funds,BR_MUM_04,Mumbai
TXNMUM40061,2025-04-06 14:24:00,4144.81,FAILED,Network Error,BR_MUM_04,Mumbai
TXNMUM40062,2025-04-01 02:56:00,2450.97,FAILED,Network Error,BR_MUM_04,Mumbai
TXNMUM40063,2025-04-02 00:56:00,3155.02,FAILED,Insufficient Funds,BR_MUM_04,Mumbai
TXNMUM40064,2025-04-05 16:26:00,1122.76,FAILED,Network Error,BR_MUM_04,Mumbai
TXNMUM40065,2025-04-03 13:13:00,4988.31,SUCCESS,,BR_MUM_04,Mumbai
TXNMUM40066,2025-04-05 23:32:00,196.51,SUCCESS,,BR_MUM_04,Mumbai
TXNMUM40067,2025-04-03 03:09:00,2155.35,FAILED,Account Closed,BR_MUM_04,Mumbai
TXNMUM40068,2025-04-05 16:42:00,4427.96,FAILED,Account Closed,BR_MUM_04,Mumbai
TXNMUM40069,2025-04-03 18:18:00,100.41,SUCCESS,,BR_MUM_04,Mumbai
TXNMUM40070,2025-04-03 06:01:00,2839.79,FAILED,Account Closed,BR_MUM_04,Mumbai
TXNMUM40071,2025-04-07 10:08:00,322.52,FAILED,Authentication Failed,BR_MUM_04,Mumbai
TXNMUM40072,2025-04-04 10:33:00,3228.78,SUCCESS,,BR_MUM_04,Mumbai
TXNMUM40073,2025-04-06 17:55:00,4495.34,SUCCESS,,BR_MUM_04,Mumbai
TXNMUM40074,2025-04-03 21:25:00,2946.31,SUCCESS,,BR_MUM_04,Mumbai
TXNMUM40075,2025-04-04 02:23:00,4918.6,FAILED,Invalid PIN,BR_MUM_04,Mumbai
TXNMUM40076,2025-04-02 07:58:00,3957.05,SUCCESS,,BR_MUM_04,Mumbai
TXNMUM40077,2025-04-01 11:12:00,3527.52,SUCCESS,,BR_MUM_04,Mumbai
TXNMUM40078,2025-04-03 07:39:00,3084.75,SUCCESS,,BR_MUM_04,Mumbai
TXNMUM40079,2025-04-01 22:37:00,4710.45,FAILED,Authentication Failed,BR_MUM_04,Mumbai
TXNMUM40080,2025-04-01 15:55:00,3803.41,FAILED,Card Expired,BR_MUM_04,Mumbai
TXNMUM40081,2025-04-05 00:32:00,4509.73,SUCCESS,,BR_MUM_04,Mumbai
TXNMUM40082,2025-04-07 08:20:00,4168.33,FAILED,Network Error,BR_MUM_04,Mumbai
TXNMUM40083,2025-04-07 08:58:00,2733.58,SUCCESS,,BR_MUM_04,Mumbai
TXNMUM40084,2025-04-02 12:20:00,4375.22,SUCCESS,,BR_MUM_04,Mumbai
TXNMUM40085,2025-04-07 15:58:00,2098.81,SUCCESS,,BR_MUM_04,Mumbai
TXNMUM40086,2025-04-05 05:14:00,3517.82,SUCCESS,,BR_MUM_04,Mumbai
TXNMUM40087,2025-04-04 05:26:00,1077.69,FAILED,Card Expired,BR_MUM_04,Mumbai
TXNMUM40088,2025-04-01 20:38:00,3610.7,SUCCESS,,BR_MUM_04,Mumbai
TXNMUM40089,2025-04-04 17:42:00,4445.61,SUCCESS,,BR_MUM_04,Mumbai
TXNMUM40090,2025-04-02 10:28:00,353.7,FAILED,Network Error,BR_MUM_04,Mumbai
TXNMUM40091,2025-04-02 08:31:00,3627.4,FAILED,Card Expired,BR_MUM_04,Mumbai
TXNMUM40092,2025-04-05 17:36:00,4684.38,FAILED,Network Error,BR_MUM_04,Mumbai
TXNMUM40093,2025-04-03 08:32:00,1270.11,FAILED,Network Error,BR_MUM_04,Mumbai
TXNMUM40094,2025-04-06 01:27:00,2480.38,SUCCESS,,BR_MUM_04,Mumbai
TXNMUM40095,2025-04-03 13:40:00,450.64,FAILED,Card Expired,BR_MUM_04,Mumbai
TXNMUM40096,2025-04-02 01:19:00,2103.16,SUCCESS,,BR_MUM_04,Mumbai
TXNMUM40097,2025-04-01 17:50:00,4486.25,FAILED,Invalid PIN,BR_MUM_04,Mumbai
TXNMUM40098,2025-04-02 21:06:00,4219.02,SUCCESS,,BR_MUM_04,Mumbai
TXNMUM40099,2025-04-02 21:01:00,4478.89,SUCCESS,,BR_MUM_04,Mumbai
