transaction_id,timestamp,amount,status,reason,branch_id,city
TXNDEL20050,2025-04-07 08:46:00,929.37,FAILED,Account Closed,BR_DEL_02,Delhi
TXNDEL20051,2025-04-02 22:45:00,562.17,FAILED,Invalid PIN,BR_DEL_02,Delhi
TXNDEL20052,2025-04-04 22:26:00,2549.98,SUCCESS,,BR_DEL_02,Delhi
TXNDEL20053,2025-04-01 16:51:00,1965.94,FAILED,Invalid PIN,BR_DEL_02,Delhi
TXNDEL20054,2025-04-04 12:36:00,2477.84,FAILED,Authentication Failed,BR_DEL_02,Delhi
TXNDEL20055,2025-04-04 03:17:00,2325.87,FAILED,Card Expired,BR_DEL_02,Delhi
TXNDEL20056,2025-04-01 13:55:00,180.04,SUCCESS,,BR_DEL_02,Delhi
TXNDEL20057,2025-04-05 12:12:00,4274.65,SUCCESS,,BR_DEL_02,Delhi
TXNDEL20058,2025-04-02 14:18:00,3374.74,SUCCESS,,BR_DEL_02,Delhi
TXNDEL20059,2025-04-07 04:19:00,4731.48,FAILED,Invalid PIN,BR_DEL_02,Delhi
TXNDEL20060,2025-04-04 01:42:00,4091.63,FAILED,Card Expired,BR_DEL_02,Delhi
TXNDEL20061,2025-04-04 05:35:00,151.34,FAILED,Insufficient Funds,BR_DEL_02,Delhi
TXNDEL20062,2025-04-04 23:41:00,4308.2,SUCCESS,,BR_DEL_02,Delhi
TXNDEL20063,2025-04-05 18:09:00,1660.97,SUCCESS,,BR_DEL_02,Delhi
TXNDEL20064,2025-04-04 02:35:00,3425.43,FAILED,Authentication Failed,BR_DEL_02,Delhi
TXNDEL20065,2025-04-07 07:03:00,2488.48,FAILED,Network Error,BR_DEL_02,Delhi
TXNDEL20066,2025-04-04 22:38:00,1504.66,FAILED,Card Expired,BR_DEL_02,Delhi
TXNDEL20067,2025-04-06 03:58:00,740.52,FAILED,Network Error,BR_DEL_02,Delhi
TXNDEL20068,2025-04-04 15:25:00,3617.81,FAILED,Insufficient Funds,BR_DEL_02,Delhi
TXNDEL20069,2025-04-06 06:47:00,4689.29,FAILED,Account Closed,BR_DEL_02,Delhi
TXNDEL20070,2025-04-01 17:15:00,1647.48,SUCCESS,,BR_DEL_02,Delhi
TXNDEL20071,2025-04-06 03:39:00,1375.75,FAILED,Network Error,BR_DEL_02,Delhi
TXNDEL20072,2025-04-01 01:33:00,2582.76,SUCCESS,,BR_DEL_02,Delhi
TXNDEL20073,2025-04-05 00:57:00,4519.58,FAILED,Account Closed,BR_DEL_02,Delhi
TXNDEL20074,2025-04-03 16:09:00,2754.3,SUCCESS,,BR_DEL_02,Delhi
TXNDEL20075,2025-04-07 05:39:00,3841.7,FAILED,Network Error,BR_DEL_02,Delhi
TXNDEL20076,2025-04-06 10:17:00,2812.54,SUCCESS,,BR_DEL_02,Delhi
TXNDEL20077,2025-04-06 03:27:00,1256.61,FAILED,Network Error,BR_DEL_02,Delhi
TXNDEL20078,2025-04-05 07:48:00,1959.83,SUCCESS,,BR_DEL_02,Delhi
TXNDEL20079,2025-04-04 05:41:00,1634.35,FAILED,Network Error,BR_DEL_02,Delhi
TXNDEL20080,2025-04-05 09:10:00,965.48,FAILED,Authentication Failed,BR_DEL_02,Delhi
TXNDEL20081,2025-04-07 03:21:00,3617.33,FAILED,Network Error,BR_DEL_02,Delhi
TXNDEL20082,2025-04-02 07:59:00,3654.18,SUCCESS,,BR_DEL_02,Delhi
TXNDEL20083,2025-04-04 06:00:00,2049.02,SUCCESS,,BR_DEL_02,Delhi
TXNDEL20084,2025-04-03 01:23:00,4031.2,SUCCESS,,BR_DEL_02,Delhi
TXNDEL20085,2025-04-04 02:02:00,779.81,FAILED,Network Error,BR_DEL_02,Delhi
TXNDEL20086,2025-04-01 04:25:00,4311.56,FAILED,Card Expired,BR_DEL_02,Delhi
TXNDEL20087,2025-04-01 16:26:00,2788.7,SUCCESS,,BR_DEL_02,Delhi
TXNDEL20088,2025-04-05 23:09:00,415.02,SUCCESS,,BR_DEL_02,Delhi
TXNDEL20089,2025-04-02 00:46:00,1804.46,SUCCESS,,BR_DEL_02,Delhi
TXNDEL20090,2025-04-01 19:14:00,951.25,FAILED,Network Error,BR_DEL_02,Delhi
TXNDEL20091,2025-04-06 10:39:00,2479.32,SUCCESS,,BR_DEL_02,Delhi
TXNDEL20092,2025-04-06 08:28:00,1804.7,SUCCESS,,BR_DEL_02,Delhi
TXNDEL20093,2025-04-05 10:15:00,291.27,SUCCESS,,BR_DEL_02,Delhi
TXNDEL20094,2025-04-02 19:34:00,4047.28,SUCCESS,,BR_DEL_02,Delhi
TXNDEL20095,2025-04-07 14:06:00,2216.4,FAILED,Authentication Failed,BR_DEL_02,Delhi
TXNDEL20096,2025-04-06 04:46:00,2688.99,FAILED,Network Error,BR_DEL_02,Delhi
TXNDEL20097,2025-04-01 05:06:00,1806.41,SUCCESS,,BR_DEL_02,Delhi
TXNDEL20098,2025-04-04 20:01:00,4805.04,FAILED,Network Error,BR_DEL_02,Delhi
TXNDEL20099,2025-04-04 08:01:00,4959.31,SUCCESS,,BR_DEL_02,Delhi
