transaction_id,timestamp,amount,status,reason,branch_id,city
TXNMUM10028,2025-04-03 15:56:00,1819.19,FAILED,Invalid PIN,BR_MUM_01,Mumbai
TXNMUM10029,2025-04-01 01:07:00,4755.04,SUCCESS,,BR_MUM_01,Mumbai
TXNMUM10030,2025-04-07 21:09:00,4849.76,SUCCESS,,BR_MUM_01,Mumbai
TXNMUM10031,2025-04-02 14:07:00,1482.82,SUCCESS,,BR_MUM_01,Mumbai
TXNMUM10032,2025-04-05 12:38:00,1358.57,SUCCESS,,BR_MUM_01,Mumbai
TXNMUM10033,2025-04-01 22:01:00,208.78,SUCCESS,,BR_MUM_01,Mumbai
TXNMUM10034,2025-04-05 13:30:00,4993.0,FAILED,Authentication Failed,BR_MUM_01,Mumbai
TXNMUM10035,2025-04-01 00:50:00,1093.61,SUCCESS,,BR_MUM_01,Mumbai
TXNMUM10036,2025-04-06 10:45:00,3132.53,FAILED,Card Expired,BR_MUM_01,Mumbai
TXNMUM10037,2025-04-03 22:34:00,1925.1,SUCCESS,,BR_MUM_01,Mumbai
TXNMUM10038,2025-04-02 21:12:00,4445.34,FAILED,Insufficient Funds,BR_MUM_01,Mumbai
TXNMUM10039,2025-04-04 12:37:00,3238.84,FAILED,Network Error,BR_MUM_01,Mumbai
TXNMUM10040,2025-04-03 07:02:00,2398.99,FAILED,Invalid PIN,BR_MUM_01,Mumbai
TXNMUM10041,2025-04-02 14:37:00,1610.95,FAILED,Card Expired,BR_MUM_01,Mumbai
TXNMUM10042,2025-04-01 20:58:00,959.36,FAILED,Invalid PIN,BR_MUM_01,Mumbai
TXNMUM10043,2025-04-07 05:55:00,916.67,SUCCESS,,BR_MUM_01,Mumbai
TXNMUM10044,2025-04-03 10:30:00,3646.54,SUCCESS,,BR_MUM_01,Mumbai
TXNMUM10045,2025-04-05 01:48:00,1688.33,FAILED,Insufficient Funds,BR_MUM_01,Mumbai
TXNMUM10046,2025-04-04 00:32:00,1363.11,SUCCESS,,BR_MUM_01,Mumbai
TXNMUM10047,2025-04-01 03:21:00,448.08,FAILED,Card Expired,BR_MUM_01,Mumbai
TXNMUM10048,2025-04-01 00:04:00,1273.67,SUCCESS,,BR_MUM_01,Mumbai
TXNMUM10049,2025-04-05 23:34:00,1190.88,FAILED,Network Error,BR_MUM_01,Mumbai
TXNMUM10050,2025-04-05 10:48:00,1428.0,SUCCESS,,BR_MUM_01,Mumbai
TXNMUM10051,2025-04-03 21:30:00,2456.67,SUCCESS,,BR_MUM_01,Mumbai
TXNMUM10052,2025-04-02 21:03:00,2292.55,SUCCESS,,BR_MUM_01,Mumbai
TXNMUM10053,2025-04-06 13:29:00,4345.26,SUCCESS,,BR_MUM_01,Mumbai
TXNMUM10054,2025-04-07 11:38:00,3496.67,SUCCESS,,BR_MUM_01,Mumbai
TXNMUM10055,2025-04-06 16:55:00,3131.38,FAILED,Authentication Failed,BR_MUM_01,Mumbai
TXNMUM10056,2025-04-06 01:14:00,965.44,FAILED,Insufficient Funds,BR_MUM_01,Mumbai
TXNMUM10057,2025-04-07 06:52:00,2073.72,SUCCESS,,BR_MUM_01,Mumbai
TXNMUM10058,2025-04-03 14:54:00,3537.3,SUCCESS,,BR_MUM_01,Mumbai
TXNMUM10059,2025-04-03 23:36:00,1016.94,SUCCESS,,BR_MUM_01,Mumbai
TXNMUM10060,2025-04-06 14:07:00,2282.43,SUCCESS,,BR_MUM_01,Mumbai
TXNMUM10061,2025-04-06 23:42:00,2054.49,FAILED,Card Expired,BR_MUM_01,Mumbai
TXNMUM10062,2025-04-06 20:34:00,3704.21,SUCCESS,,BR_MUM_01,Mumbai
TXNMUM10063,2025-04-03 07:16:00,217.65,SUCCESS,,BR_MUM_01,Mumbai
TXNMUM10064,2025-04-04 11:59:00,1313.42,FAILED,Account Closed,BR_MUM_01,Mumbai
TXNMUM10065,2025-04-06 12:27:00,3090.5,SUCCESS,,BR_MUM_01,Mumbai
TXNMUM10066,2025-04-04 17:59:00,4433.98,SUCCESS,,BR_MUM_01,Mumbai
TXNMUM10067,2025-04-04 17:31:00,227.43,SUCCESS,,BR_MUM_01,Mumbai
TXNMUM10068,2025-04-06 06:01:00,1869.28,FAILED,Authentication Failed,BR_MUM_01,Mumbai
TXNMUM10069,2025-04-06 03:32:00,4061.98,SUCCESS,,BR_MUM_01,Mumbai
TXNMUM10070,2025-04-03 06:36:00,4216.46,SUCCESS,,BR_MUM_01,Mumbai
TXNMUM10071,2025-04-07 19:02:00,2977.37,FAILED,Account Closed,BR_MUM_01,Mumbai
TXNMUM10072,2025-04-06 18:20:00,937.52,SUCCESS,,BR_MUM_01,Mumbai
TXNMUM10073,2025-04-03 21:40:00,4048.66,FAILED,Account Closed,BR_MUM_01,Mumbai
TXNMUM10074,2025-04-07 11:20:00,4292.48,FAILED,Network Error,BR_MUM_01,Mumbai
TXNMUM10075,2025-04-03 14:20:00,3005.55,FAILED,Network Error,BR_MUM_01,Mumbai
TXNMUM10076,2025-04-07 08:11:00,2159.19,FAILED,Authentication Failed,BR_MUM_01,Mumbai
TXNMUM10077,2025-04-02 15:44:00,4299.61,FAILED,Account Closed,BR_MUM_01,Mumbai
TXNMUM10078,2025-04-03 11:43:00,3855.6,SUCCESS,,BR_MUM_01,Mumbai
TXNMUM10079,2025-04-07 07:21:00,4277.83,FAILED,Card Expired,BR_MUM_01,Mumbai
TXNMUM10080,2025-04-07 12:34:00,3041.75,SUCCESS,,BR_MUM_01,Mumbai
TXNMUM10081,2025-04-04 00:20:00,271.9,SUCCESS,,BR_MUM_01,Mumbai
TXNMUM10082,2025-04-02 19:11:00,4967.89,SUCCESS,,BR_MUM_01,Mumbai
TXNMUM10083,2025-04-05 01:06:00,4639.82,FAILED,Insufficient Funds,BR_MUM_01,Mumbai
TXNMUM10084,2025-04-01 17:48:00,1078.58,FAILED,Invalid PIN,BR_MUM_01,Mumbai
TXNMUM10085,2025-04-04 19:57:00,590.48,SUCCESS,,BR_MUM_01,Mumbai
TXNMUM10086,2025-04-01 00:47:00,2130.0,SUCCESS,,BR_MUM_01,Mumbai
TXNMUM10087,2025-04-07 03:38:00,1204.78,FAILED,Insufficient Funds,BR_MUM_01,Mumbai
TXNMUM10088,2025-04-06 19:03:00,575.72,FAILED,Authentication Failed,BR_MUM_01,Mumbai
TXNMUM10089,2025-04-01 01:58:00,572.44,SUCCESS,,BR_MUM_01,Mumbai
TXNMUM10090,2025-04-03 03:41:00,1024.64,FAILED,Account Closed,BR_MUM_01,Mumbai
TXNMUM10091,2025-04-01 10:47:00,3045.54,FAILED,Authentication Failed,BR_MUM_01,Mumbai
TXNMUM10092,2025-04-01 14:14:00,2906.48,SUCCESS,,BR_MUM_01,Mumbai
TXNMUM10093,2025-04-04 17:39:00,2225.75,FAILED,Invalid PIN,BR_MUM_01,Mumbai
TXNMUM10094,2025-04-01 02:52:00,1905.05,SUCCESS,,BR_MUM_01,Mumbai
TXNMUM10095,2025-04-05 09:50:00,568.33,SUCCESS,,BR_MUM_01,Mumbai
TXNMUM10096,2025-04-01 06:57:00,1925.3,SUCCESS,,BR_MUM_01,Mumbai
TXNMUM10097,2025-04-05 05:24:00,3707.94,FAILED,Insufficient Funds,BR_MUM_01,Mumbai
TXNMUM10098,2025-04-07 22:05:00,2030.79,SUCCESS,,BR_MUM_01,Mumbai
TXNMUM10099,2025-04-06 06:10:00,1350.73,FAILED,Authentication Failed,BR_MUM_01,Mumbai
