transaction_id,timestamp,amount,status,reason,branch_id,city
TXNDEL10055,2025-04-05 13:11:00,2322.78,SUCCESS,,BR_DEL_01,Delhi
TXNDEL10056,2025-04-05 05:12:00,3356.19,FAILED,Authentication Failed,BR_DEL_01,Delhi
TXNDEL10057,2025-04-06 17:57:00,699.71,SUCCESS,,BR_DEL_01,Delhi
TXNDEL10058,2025-04-03 17:43:00,207.8,FAILED,Card Expired,BR_DEL_01,Delhi
TXNDEL10059,2025-04-02 00:38:00,4955.76,SUCCESS,,BR_DEL_01,Delhi
TXNDEL10060,2025-04-03 16:38:00,4543.26,SUCCESS,,BR_DEL_01,Delhi
TXNDEL10061,2025-04-01 03:53:00,4578.09,FAILED,Insufficient Funds,BR_DEL_01,Delhi
TXNDEL10062,2025-04-03 12:59:00,2506.34,SUCCESS,,BR_DEL_01,Delhi
TXNDEL10063,2025-04-01 23:42:00,4075.87,SUCCESS,,BR_DEL_01,Delhi
TXNDEL10064,2025-04-03 08:29:00,1786.02,SUCCESS,,BR_DEL_01,Delhi
TXNDEL10065,2025-04-01 14:39:00,1924.97,SUCCESS,,BR_DEL_01,Delhi
TXNDEL10066,2025-04-03 19:45:00,1220.05,SUCCESS,,BR_DEL_01,Delhi
TXNDEL10067,2025-04-03 20:55:00,3204.02,SUCCESS,,BR_DEL_01,Delhi
TXNDEL10068,2025-04-01 05:05:00,4775.47,FAILED,Authentication Failed,BR_DEL_01,Delhi
TXNDEL10069,2025-04-05 16:58:00,4943.49,SUCCESS,,BR_DEL_01,Delhi
TXNDEL10070,2025-04-02 01:32:00,828.01,SUCCESS,,BR_DEL_01,Delhi
TXNDEL10071,2025-04-04 01:33:00,1878.54,FAILED,Card Expired,BR_DEL_01,Delhi
TXNDEL10072,2025-04-01 19:33:00,1423.23,SUCCESS,,BR_DEL_01,Delhi
TXNDEL10073,2025-04-07 00:07:00,2339.49,FAILED,Account Closed,BR_DEL_01,Delhi
TXNDEL10074,2025-04-05 11:49:00,1372.32,SUCCESS,,BR_DEL_01,Delhi
TXNDEL10075,2025-04-03 06:39:00,1974.74,SUCCESS,,BR_DEL_01,Delhi
TXNDEL10076,2025-04-02 03:38:00,4195.56,FAILED,Insufficient Funds,BR_DEL_01,Delhi
TXNDEL10077,2025-04-02 16:51:00,2408.85,FAILED,Card Expired,BR_DEL_01,Delhi
TXNDEL10078,2025-04-02 08:32:00,2478.0,FAILED,Invalid PIN,BR_DEL_01,Delhi
TXNDEL10079,2025-04-03 12:17:00,3407.68,FAILED,Card Expired,BR_DEL_01,Delhi
TXNDEL10080,2025-04-02 05:49:00,1515.32,SUCCESS,,BR_DEL_01,Delhi
TXNDEL10081,2025-04-02 15:54:00,4459.59,FAILED,Account Closed,BR_DEL_01,Delhi
TXNDEL10082,2025-04-01 15:51:00,4368.9,FAILED,Invalid PIN,BR_DEL_01,Delhi
TXNDEL10083,2025-04-01 23:55:00,4158.12,FAILED,Network Error,BR_DEL_01,Delhi
TXNDEL10084,2025-04-06 17:55:00,2139.44,FAILED,Authentication Failed,BR_DEL_01,Delhi
TXNDEL10085,2025-04-06 16:08:00,1545.0,FAILED,Authentication Failed,BR_DEL_01,Delhi
TXNDEL10086,2025-04-01 12:32:00,3938.03,SUCCESS,,BR_DEL_01,Delhi
TXNDEL10087,2025-04-02 18:57:00,369.42,FAILED,Authentication Failed,BR_DEL_01,Delhi
TXNDEL10088,2025-04-06 22:28:00,849.41,SUCCESS,,BR_DEL_01,Delhi
TXNDEL10089,2025-04-03 23:37:00,3892.2,FAILED,Invalid PIN,BR_DEL_01,Delhi
TXNDEL10090,2025-04-05 00:25:00,2927.82,FAILED,Insufficient Funds,BR_DEL_01,Delhi
TXNDEL10091,2025-04-05 10:30:00,650.58,FAILED,Network Error,BR_DEL_01,Delhi
TXNDEL10092,2025-04-03 22:56:00,331.7,FAILED,Network Error,BR_DEL_01,Delhi
TXNDEL10093,2025-04-01 13:59:00,2870.82,FAILED,Insufficient Funds,BR_DEL_01,Delhi
TXNDEL10094,2025-04-04 23:09:00,3593.39,SUCCESS,,BR_DEL_01,Delhi
TXNDEL10095,2025-04-04 13:32:00,3710.51,FAILED,Invalid PIN,BR_DEL_01,Delhi
TXNDEL10096,2025-04-07 14:30:00,1710.48,FAILED,Insufficient Funds,BR_DEL_01,Delhi
TXNDEL10097,2025-04-03 20:29:00,2937.43,FAILED,Network Error,BR_DEL_01,Delhi
TXNDEL10098,2025-04-03 06:45:00,102.05,FAILED,Authentication Failed,BR_DEL_01,Delhi
TXNDEL10099,2025-04-02 06:20:00,4103.89,SUCCESS,,BR_DEL_01,Delhi
