transaction_id,timestamp,amount,status,reason,branch_id,city
TXNBAN40088,2025-04-01 22:27:00,802.63,FAILED,Network Error,BR_BAN_04,Bangalore
TXNBAN40089,2025-04-01 00:08:00,2363.93,FAILED,Account Closed,BR_BAN_04,Bangalore
TXNBAN40090,2025-04-07 21:54:00,4186.22,FAILED,Network Error,BR_BAN_04,Bangalore
TXNBAN40091,2025-04-06 21:48:00,4710.27,SUCCESS,,BR_BAN_04,Bangalore
TXNBAN40092,2025-04-02 13:00:00,3356.3,FAILED,Invalid PIN,BR_BAN_04,Bangalore
TXNBAN40093,2025-04-02 04:42:00,3905.95,FAILED,Network Error,BR_BAN_04,Bangalore
TXNBAN40094,2025-04-02 01:35:00,4886.78,SUCCESS,,BR_BAN_04,Bangalore
TXNBAN40095,2025-04-04 05:17:00,1408.94,FAILED,Authentication Failed,BR_BAN_04,Bangalore
TXNBAN40096,2025-04-06 05:53:00,1669.62,FAILED,Network Error,BR_BAN_04,Bangalore
TXNBAN40097,2025-04-06 06:16:00,1205.11,SUCCESS,,BR_BAN_04,Bangalore
TXNBAN40098,2025-04-03 02:44:00,2666.63,FAILED,Network Error,BR_BAN_04,Bangalore
TXNBAN40099,2025-04-03 08:58:00,2899.65,SUCCESS,,BR_BAN_04,Bangalore
