transaction_id,timestamp,amount,status,reason,branch_id,city
TXNMUM20021,2025-04-03 16:14:00,3988.04,FAILED,Authentication Failed,BR_MUM_02,Mumbai
TXNMUM20022,2025-04-01 06:05:00,2894.22,FAILED,Account Closed,BR_MUM_02,Mumbai
TXNMUM20023,2025-04-02 16:21:00,2222.89,FAILED,Invalid PIN,BR_MUM_02,Mumbai
TXNMUM20024,2025-04-04 13:50:00,249.65,SUCCESS,,BR_MUM_02,Mumbai
TXNMUM20025,2025-04-05 15:14:00,3503.85,FAILED,Network Error,BR_MUM_02,Mumbai
TXNMUM20026,2025-04-01 22:20:00,2577.61,SUCCESS,,BR_MUM_02,Mumbai
TXNMUM20027,2025-04-07 16:55:00,4223.72,FAILED,Account Closed,BR_MUM_02,Mumbai
TXNMUM20028,2025-04-04 00:15:00,4492.04,FAILED,Network Error,BR_MUM_02,Mumbai
TXNMUM20029,2025-04-05 09:22:00,4062.14,FAILED,Account Closed,BR_MUM_02,Mumbai
TXNMUM20030,2025-04-04 11:57:00,2792.28,SUCCESS,,BR_MUM_02,Mumbai
TXNMUM20031,2025-04-03 22:46:00,4983.64,SUCCESS,,BR_MUM_02,Mumbai
TXNMUM20032,2025-04-02 18:13:00,3575.99,FAILED,Network Error,BR_MUM_02,Mumbai
TXNMUM20033,2025-04-06 07:11:00,2823.93,FAILED,Insufficient Funds,BR_MUM_02,Mumbai
TXNMUM20034,2025-04-02 13:38:00,235.84,FAILED,Card Expired,BR_MUM_02,Mumbai
TXNMUM20035,2025-04-02 08:47:00,1766.72,SUCCESS,,BR_MUM_02,Mumbai
TXNMUM20036,2025-04-06 00:03:00,4494.72,FAILED,Authentication Failed,BR_MUM_02,Mumbai
TXNMUM20037,2025-04-03 07:00:00,3300.54,FAILED,Authentication Failed,BR_MUM_02,Mumbai
TXNMUM20038,2025-04-03 03:25:00,314.72,FAILED,Card Expired,BR_MUM_02,Mumbai
TXNMUM20039,2025-04-04 06:20:00,4903.28,SUCCESS,,BR_MUM_02,Mumbai
TXNMUM20040,2025-04-06 08:19:00,4402.87,SUCCESS,,BR_MUM_02,Mumbai
TXNMUM20041,2025-04-03 19:48:00,4015.36,FAILED,Invalid PIN,BR_MUM_02,Mumbai
TXNMUM20042,2025-04-04 01:39:00,4863.08,SUCCESS,,BR_MUM_02,Mumbai
TXNMUM20043,2025-04-02 00:12:00,392.88,SUCCESS,,BR_MUM_02,Mumbai
TXNMUM20044,2025-04-01 23:33:00,4485.19,SUCCESS,,BR_MUM_02,Mumbai
TXNMUM20045,2025-04-01 17:06:00,3214.34,FAILED,Account Closed,BR_MUM_02,Mumbai
TXNMUM20046,2025-04-06 01:44:00,2058.96,FAILED,Card Expired,BR_MUM_02,Mumbai
TXNMUM20047,2025-04-07 14:38:00,4281.68,SUCCESS,,BR_MUM_02,Mumbai
TXNMUM20048,2025-04-03 15:34:00,2201.87,SUCCESS,,BR_MUM_02,Mumbai
TXNMUM20049,2025-04-06 10:53:00,2999.77,FAILED,Network Error,BR_MUM_02,Mumbai
TXNMUM20050,2025-04-06 13:02:00,1798.23,FAILED,Authentication Failed,BR_MUM_02,Mumbai
TXNMUM20051,2025-04-02 17:45:00,4793.1,FAILED,Card Expired,BR_MUM_02,Mumbai
TXNMUM20052,2025-04-01 07:14:00,2154.88,SUCCESS,,BR_MUM_02,Mumbai
TXNMUM20053,2025-04-03 19:23:00,1070.42,FAILED,Account Closed,BR_MUM_02,Mumbai
TXNMUM20054,2025-04-06 11:20:00,4292.23,SUCCESS,,BR_MUM_02,Mumbai
TXNMUM20055,2025-04-06 23:02:00,3903.41,SUCCESS,,BR_MUM_02,Mumbai
TXNMUM20056,2025-04-07 20:09:00,1072.93,FAILED,Card Expired,BR_MUM_02,Mumbai
TXNMUM20057,2025-04-06 19:23:00,2289.09,FAILED,Card Expired,BR_MUM_02,Mumbai
TXNMUM20058,2025-04-02 05:12:00,3274.8,FAILED,Card Expired,BR_MUM_02,Mumbai
TXNMUM20059,2025-04-07 23:02:00,607.13,SUCCESS,,BR_MUM_02,Mumbai
TXNMUM20060,2025-04-05 16:50:00,2313.45,FAILED,Invalid PIN,BR_MUM_02,Mumbai
TXNMUM20061,2025-04-07 00:33:00,2114.61,FAILED,Network Error,BR_MUM_02,Mumbai
TXNMUM20062,2025-04-07 14:20:00,970.42,SUCCESS,,BR_MUM_02,Mumbai
TXNMUM20063,2025-04-03 02:25:00,4388.71,FAILED,Account Closed,BR_MUM_02,Mumbai
TXNMUM20064,2025-04-03 06:57:00,3472.81,FAILED,Invalid PIN,BR_MUM_02,Mumbai
TXNMUM20065,2025-04-04 13:37:00,4560.3,FAILED,Account Closed,BR_MUM_02,Mumbai
TXNMUM20066,2025-04-04 15:40:00,175.07,FAILED,Card Expired,BR_MUM_02,Mumbai
TXNMUM20067,2025-04-03 07:50:00,2065.14,FAILED,Insufficient Funds,BR_MUM_02,Mumbai
TXNMUM20068,2025-04-03 19:41:00,2843.93,FAILED,Account Closed,BR_MUM_02,Mumbai
TXNMUM20069,2025-04-05 05:21:00,2221.86,FAILED,Insufficient Funds,BR_MUM_02,Mumbai
TXNMUM20070,2025-04-04 08:00:00,3705.11,SUCCESS,,BR_MUM_02,Mumbai
TXNMUM20071,2025-04-04 20:01:00,4767.08,FAILED,Invalid PIN,BR_MUM_02,Mumbai
TXNMUM20072,2025-04-06 00:23:00,4065.68,SUCCESS,,BR_MUM_02,Mumbai
TXNMUM20073,2025-04-01 09:41:00,1776.84,FAILED,Authentication Failed,BR_MUM_02,Mumbai
TXNMUM20074,2025-04-03 10:35:00,4647.83,FAILED,Invalid PIN,BR_MUM_02,Mumbai
TXNMUM20075,2025-04-01 07:17:00,816.27,FAILED,Insufficient Funds,BR_MUM_02,Mumbai
TXNMUM20076,2025-04-03 20:10:00,4788.47,FAILED,Account Closed,BR_MUM_02,Mumbai
TXNMUM20077,2025-04-02 07:17:00,2900.54,FAILED,Account Closed,BR_MUM_02,Mumbai
TXNMUM20078,2025-04-02 04:22:00,778.69,SUCCESS,,BR_MUM_02,Mumbai
TXNMUM20079,2025-04-03 08:54:00,1077.81,FAILED,Authentication Failed,BR_MUM_02,Mumbai
TXNMUM20080,2025-04-04 21:23:00,3038.02,SUCCESS,,BR_MUM_02,Mumbai
TXNMUM20081,2025-04-03 13:42:00,3593.51,SUCCESS,,BR_MUM_02,Mumbai
TXNMUM20082,2025-04-01 18:39:00,2918.34,FAILED,Account Closed,BR_MUM_02,Mumbai
TXNMUM20083,2025-04-04 05:27:00,3956.18,SUCCESS,,BR_MUM_02,Mumbai
TXNMUM20084,2025-04-02 21:55:00,2597.25,SUCCESS,,BR_MUM_02,Mumbai
TXNMUM20085,2025-04-04 22:11:00,4862.49,SUCCESS,,BR_MUM_02,Mumbai
TXNMUM20086,2025-04-02 18:07:00,1928.94,SUCCESS,,BR_MUM_02,Mumbai
TXNMUM20087,2025-04-07 10:00:00,2132.26,FAILED,Network Error,BR_MUM_02,Mumbai
TXNMUM20088,2025-04-06 09:09:00,541.55,SUCCESS,,BR_MUM_02,Mumbai
TXNMUM20089,2025-04-04 15:55:00,4942.79,FAILED,Card Expired,BR_MUM_02,Mumbai
TXNMUM20090,2025-04-07 15:54:00,3026.12,SUCCESS,,BR_MUM_02,Mumbai
TXNMUM20091,2025-04-06 19:11:00,1092.92,FAILED,Invalid PIN,BR_MUM_02,Mumbai
TXNMUM20092,2025-04-02 00:35:00,1007.14,SUCCESS,,BR_MUM_02,Mumbai
TXNMUM20093,2025-04-03 14:46:00,1909.45,FAILED,Account Closed,BR_MUM_02,Mumbai
TXNMUM20094,2025-04-06 06:26:00,4922.92,SUCCESS,,BR_MUM_02,Mumbai
TXNMUM20095,2025-04-06 05:21:00,1913.96,FAILED,Card Expired,BR_MUM_02,Mumbai
TXNMUM20096,2025-04-05 06:23:00,149.03,FAILED,Authentication Failed,BR_MUM_02,Mumbai
TXNMUM20097,2025-04-02 22:29:00,4493.45,SUCCESS,,BR_MUM_02,Mumbai
TXNMUM20098,2025-04-03 18:32:00,370.46,FAILED,Card Expired,BR_MUM_02,Mumbai
TXNMUM20099,2025-04-04 18:58:00,303.55,FAILED,Invalid PIN,BR_MUM_02,Mumbai
