transaction_id,timestamp,amount,status,reason,branch_id,city
TXNMUM30019,2025-04-03 18:23:00,2682.41,SUCCESS,,BR_MUM_03,Mumbai
TXNMUM30020,2025-04-06 01:59:00,388.51,SUCCESS,,BR_MUM_03,Mumbai
TXNMUM30021,2025-04-05 21:11:00,1232.11,SUCCESS,,BR_MUM_03,Mumbai
TXNMUM30022,2025-04-05 22:20:00,2028.53,SUCCESS,,BR_MUM_03,Mumbai
TXNMUM30023,2025-04-02 03:34:00,4717.7,FAILED,Insufficient Funds,BR_MUM_03,Mumbai
TXNMUM30024,2025-04-07 05:25:00,166.0,FAILED,Network Error,BR_MUM_03,Mumbai
TXNMUM30025,2025-04-05 01:31:00,3073.61,SUCCESS,,BR_MUM_03,Mumbai
TXNMUM30026,2025-04-07 20:05:00,2420.04,FAILED,Card Expired,BR_MUM_03,Mumbai
TXNMUM30027,2025-04-04 08:33:00,4611.05,SUCCESS,,BR_MUM_03,Mumbai
TXNMUM30028,2025-04-05 09:32:00,1143.78,FAILED,Account Closed,BR_MUM_03,Mumbai
TXNMUM30029,2025-04-07 07:39:00,2199.0,SUCCESS,,BR_MUM_03,Mumbai
TXNMUM30030,2025-04-01 02:33:00,1406.81,FAILED,Insufficient Funds,BR_MUM_03,Mumbai
TXNMUM30031,2025-04-01 07:59:00,881.17,SUCCESS,,BR_MUM_03,Mumbai
TXNMUM30032,2025-04-01 07:42:00,1600.8,FAILED,Card Expired,BR_MUM_03,Mumbai
TXNMUM30033,2025-04-06 09:49:00,1448.57,SUCCESS,,BR_MUM_03,Mumbai
TXNMUM30034,2025-04-03 06:04:00,1378.93,SUCCESS,,BR_MUM_03,Mumbai
TXNMUM30035,2025-04-06 02:25:00,4526.94,FAILED,Insufficient Funds,BR_MUM_03,Mumbai
TXNMUM30036,2025-04-05 16:56:00,2368.25,SUCCESS,,BR_MUM_03,Mumbai
TXNMUM30037,2025-04-07 19:42:00,1794.08,FAILED,Invalid PIN,BR_MUM_03,Mumbai
TXNMUM30038,2025-04-05 18:28:00,1543.21,FAILED,Invalid PIN,BR_MUM_03,Mumbai
TXNMUM30039,2025-04-05 05:45:00,537.51,SUCCESS,,BR_MUM_03,Mumbai
TXNMUM30040,2025-04-02 11:33:00,3752.89,FAILED,Card Expired,BR_MUM_03,Mumbai
TXNMUM30041,2025-04-02 06:16:00,2672.66,SUCCESS,,BR_MUM_03,Mumbai
TXNMUM30042,2025-04-07 10:07:00,2275.02,SUCCESS,,BR_MUM_03,Mumbai
TXNMUM30043,2025-04-03 07:21:00,4030.63,SUCCESS,,BR_MUM_03,Mumbai
TXNMUM30044,2025-04-04 02:13:00,3939.35,SUCCESS,,BR_MUM_03,Mumbai
TXNMUM30045,2025-04-01 15:46:00,2714.1,FAILED,Network Error,BR_MUM_03,Mumbai
TXNMUM30046,2025-04-06 22:26:00,1350.8,FAILED,Account Closed,BR_MUM_03,Mumbai
TXNMUM30047,2025-04-02 20:19:00,2946.97,FAILED,Invalid PIN,BR_MUM_03,Mumbai
TXNMUM30048,2025-04-01 06:45:00,978.98,SUCCESS,,BR_MUM_03,Mumbai
TXNMUM30049,2025-04-07 00:16:00,100.09,SUCCESS,,BR_MUM_03,Mumbai
TXNMUM30050,2025-04-03 09:36:00,1963.36,FAILED,Card Expired,BR_MUM_03,Mumbai
TXNMUM30051,2025-04-01 11:16:00,1759.65,SUCCESS,,BR_MUM_03,Mumbai
TXNMUM30052,2025-04-03 22:48:00,1804.75,SUCCESS,,BR_MUM_03,Mumbai
TXNMUM30053,2025-04-02 22:58:00,3328.66,SUCCESS,,BR_MUM_03,Mumbai
TXNMUM30054,2025-04-07 05:37:00,167.47,SUCCESS,,BR_MUM_03,Mumbai
TXNMUM30055,2025-04-07 03:17:00,4336.72,FAILED,Account Closed,BR_MUM_03,Mumbai
TXNMUM30056,2025-04-06 05:46:00,369.9,FAILED,Authentication Failed,BR_MUM_03,Mumbai
TXNMUM30057,2025-04-05 08:56:00,188.08,FAILED,Authentication Failed,BR_MUM_03,Mumbai
TXNMUM30058,2025-04-06 12:54:00,3713.26,SUCCESS,,BR_MUM_03,Mumbai
TXNMUM30059,2025-04-02 20:29:00,3845.19,SUCCESS,,BR_MUM_03,Mumbai
TXNMUM30060,2025-04-07 20:37:00,2002.88,FAILED,Insufficient Funds,BR_MUM_03,Mumbai
TXNMUM30061,2025-04-02 03:02:00,4396.36,SUCCESS,,BR_MUM_03,Mumbai
TXNMUM30062,2025-04-04 08:21:00,2991.73,SUCCESS,,BR_MUM_03,Mumbai
TXNMUM30063,2025-04-06 20:47:00,3999.43,FAILED,Card Expired,BR_MUM_03,Mumbai
TXNMUM30064,2025-04-07 21:48:00,3324.35,FAILED,Invalid PIN,BR_MUM_03,Mumbai
TXNMUM30065,2025-04-02 02:40:00,2817.58,FAILED,Invalid PIN,BR_MUM_03,Mumbai
TXNMUM30066,2025-04-02 14:42:00,3038.73,FAILED,Invalid PIN,BR_MUM_03,Mumbai
TXNMUM30067,2025-04-05 08:52:00,265.06,FAILED,Authentication Failed,BR_MUM_03,Mumbai
TXNMUM30068,2025-04-07 21:12:00,3233.28,FAILED,Invalid PIN,BR_MUM_03,Mumbai
TXNMUM30069,2025-04-05 02:28:00,3159.6,FAILED,Authentication Failed,BR_MUM_03,Mumbai
TXNMUM30070,2025-04-07 20:51:00,1662.51,SUCCESS,,BR_MUM_03,Mumbai
TXNMUM30071,2025-04-03 01:47:00,4034.8,SUCCESS,,BR_MUM_03,Mumbai
TXNMUM30072,2025-04-03 12:57:00,633.0,FAILED,Invalid PIN,BR_MUM_03,Mumbai
TXNMUM30073,2025-04-05 08:34:00,3785.67,SUCCESS,,BR_MUM_03,Mumbai
TXNMUM30074,2025-04-06 04:00:00,4703.96,SUCCESS,,BR_MUM_03,Mumbai
TXNMUM30075,2025-04-01 11:48:00,265.19,SUCCESS,,BR_MUM_03,Mumbai
TXNMUM30076,2025-04-05 00:25:00,2132.2,FAILED,Card Expired,BR_MUM_03,Mumbai
TXNMUM30077,2025-04-07 04:48:00,1550.99,SUCCESS,,BR_MUM_03,Mumbai
TXNMUM30078,2025-04-01 12:41:00,3105.75,FAILED,Authentication Failed,BR_MUM_03,Mumbai
TXNMUM30079,2025-04-02 09:42:00,1839.46,FAILED,Account Closed,BR_MUM_03,Mumbai
TXNMUM30080,2025-04-03 05:55:00,3623.84,FAILED,Insufficient Funds,BR_MUM_03,Mumbai
TXNMUM30081,2025-04-06 01:59:00,2825.28,SUCCESS,,BR_MUM_03,Mumbai
TXNMUM30082,2025-04-05 03:27:00,2609.97,FAILED,Insufficient Funds,BR_MUM_03,Mumbai
TXNMUM30083,2025-04-03 05:01:00,3015.25,FAILED,Invalid PIN,BR_MUM_03,Mumbai
TXNMUM30084,2025-04-07 19:50:00,650.55,SUCCESS,,BR_MUM_03,Mumbai
TXNMUM30085,2025-04-02 21:04:00,963.9,SUCCESS,,BR_MUM_03,Mumbai
TXNMUM30086,2025-04-04 20:26:00,420.18,FAILED,Network Error,BR_MUM_03,Mumbai
TXNMUM30087,2025-04-03 09:25:00,1136.22,FAILED,Account Closed,BR_MUM_03,Mumbai
TXNMUM30088,2025-04-02 23:07:00,1383.85,FAILED,Authentication Failed,BR_MUM_03,Mumbai
TXNMUM30089,2025-04-04 07:13:00,3498.63,FAILED,Card Expired,BR_MUM_03,Mumbai
TXNMUM30090,2025-04-06 11:51:00,3852.12,FAILED,Card Expired,BR_MUM_03,Mumbai
TXNMUM30091,2025-04-03 01:50:00,3947.99,SUCCESS,,BR_MUM_03,Mumbai
TXNMUM30092,2025-04-01 17:38:00,246.87,FAILED,Account Closed,BR_MUM_03,Mumbai
TXNMUM30093,2025-04-01 10:57:00,4827.91,FAILED,Invalid PIN,BR_MUM_03,Mumbai
TXNMUM30094,2025-04-04 18:46:00,4685.22,FAILED,Account Closed,BR_MUM_03,Mumbai
TXNMUM30095,2025-04-05 03:31:00,3928.29,SUCCESS,,BR_MUM_03,Mumbai
TXNMUM30096,2025-04-05 17:44:00,3107.28,FAILED,Network Error,BR_MUM_03,Mumbai
TXNMUM30097,2025-04-01 23:05:00,2307.02,SUCCESS,,BR_MUM_03,Mumbai
TXNMUM30098,2025-04-07 23:11:00,4192.65,SUCCESS,,BR_MUM_03,Mumbai
TXNMUM30099,2025-04-04 01:13:00,4928.58,FAILED,Invalid PIN,BR_MUM_03,Mumbai
